Date,CPU Utilization,CPU Power
 2024- 11- 2  20: 51: 8. 31,0.08333333333333,2.29581750000216
 2024- 11- 2  20: 51: 8. 149,0.08333333333333,2.36420400000134
 2024- 11- 2  20: 51: 8. 268,0.08333333333333,2.34872499999983
 2024- 11- 2  20: 51: 8. 387,0.08264462809917,2.33230142857272
 2024- 11- 2  20: 51: 8. 505,0.08333333333333,2.40771999999924
 2024- 11- 2  20: 51: 8. 624,0.08333333333333,2.34433850000278
 2024- 11- 2  20: 51: 8. 743,0.08264462809917,2.22875047618886
 2024- 11- 2  20: 51: 8. 862,0.08333333333333,2.46532650000154
 2024- 11- 2  20: 51: 8. 981,0.08333333333333,2.33767799999987
 2024- 11- 2  20: 51: 9. 101,0.08333333333333,2.37733400000070
 2024- 11- 2  20: 51: 9. 219,0.08333333333333,2.34793150000041
 2024- 11- 2  20: 51: 9. 338,0.08333333333333,2.46857649999947
 2024- 11- 2  20: 51: 9. 457,0.08333333333333,2.35002950000126
 2024- 11- 2  20: 51: 9. 576,0.08264462809917,2.20608857142603
 2024- 11- 2  20: 51: 9. 695,0.08264462809917,2.21551238095258
 2024- 11- 2  20: 51: 9. 814,0.08333333333333,2.30176099999881
 2024- 11- 2  20: 51: 9. 934,0.08333333333333,2.34088200000042
 2024- 11- 2  20: 51: 10. 52,0.08333333333333,2.34018049999941
 2024- 11- 2  20: 51: 10. 171,0.08333333333333,2.30504099999962
 2024- 11- 2  20: 51: 10. 290,0.08333333333333,2.31943750000210
 2024- 11- 2  20: 51: 10. 409,0.08333333333333,2.33896749999985
 2024- 11- 2  20: 51: 10. 526,0.08403361344538,2.23236142857266
 2024- 11- 2  20: 51: 10. 645,0.08264462809917,2.23340047619006
 2024- 11- 2  20: 51: 10. 764,0.08333333333333,2.35183750000215
 2024- 11- 2  20: 51: 10. 883,0.08333333333333,2.34536049999952
 2024- 11- 2  20: 51: 11. 1,0.08333333333333,2.36046599999827
 2024- 11- 2  20: 51: 11. 118,0.08333333333333,2.34034849999807
 2024- 11- 2  20: 51: 11. 237,0.08333333333333,2.35720849999780
 2024- 11- 2  20: 51: 11. 353,0.08333333333333,2.34119499999724
 2024- 11- 2  20: 51: 11. 472,0.08264462809917,2.24076809523727
 2024- 11- 2  20: 51: 11. 591,0.09166666666667,2.56113220000188
 2024- 11- 2  20: 51: 11. 710,0.08264462809917,2.26643809523791
 2024- 11- 2  20: 51: 11. 830,0.08333333333333,2.27808050000021
 2024- 11- 2  20: 51: 11. 948,0.08333333333333,2.31878900000083
 2024- 11- 2  20: 51: 12. 67,0.08333333333333,2.33429099999921
 2024- 11- 2  20: 51: 12. 186,0.08333333333333,2.34603950000019
 2024- 11- 2  20: 51: 12. 306,0.08333333333333,2.34125599999970
 2024- 11- 2  20: 51: 12. 424,0.08333333333333,2.34700049999810
 2024- 11- 2  20: 51: 12. 543,0.08333333333333,2.36531799999648
 2024- 11- 2  20: 51: 12. 661,0.08333333333333,2.42200900000171
 2024- 11- 2  20: 51: 12. 780,0.08333333333333,2.35673550000138
 2024- 11- 2  20: 51: 12. 897,0.08333333333333,2.33558800000174
